Miss Bennet eagerly disclaimed all extraordinary merit , and threw back the praise on her sister 's warm affection . "	3	0
Well , I was able to extend the original entry a bit , yes . "	6	0
It folded its ungainly wings and teetered awkwardly on its perch .	1	0
It was thought that the money for its upkeep had been delayed , as had happened before .	11	0
He hurled himself recklessly at a chair and broke it .	1	0
But those stakes which the Sultan 's delegate and the serdar of Ruyan had planted struck root and brought forth fruit , late-ripening but bitter to the Turks .	14	0
I have forgotten his name " of necessity implies , presupposes , that I knew him ) ;A cab driver 's job is to drive people anywhere they want to go in big yellow machines called taxis .	24	1
The fairest thing you can say about them , then , is that they know what they like , and what they like generally involves hurting people and , wherever possible , getting very angry .	25	1
The squat tomb lies horizontally across the rear of the plot , and is surmounted by a large stonework book , open at a double page on which are inscribed the names of those lying beneath .	29	0
Ningis are not negotiable currency because the Galactibanks refuse to deal in fiddling small change .	10	1
According to Prak , if Arthur 's memory saved him right , the place was guarded by the Lajestic Vantrashell of Lob , and so , after a manner , it proved to be .	31	0
Henry , her father was abusing her .	5	1
Stress and nervous tension are now serious social problems in all parts of the Galaxy , and it is in order that this situation should not in any way be exacerbated that the following facts will now be revealed in advance .	30	0
To explain - since every piece of matter in the Universe is in some way affected by every other piece of matter in the Universe , it is in theory possible to extrapolate the whole of creation - every sun , every planet , their orbits , their composition and their economic and social history from , say , one small piece of fairy cake .	15	0
It cost us a great deal and took a lot from us and it really did drain our coffers dry , but I can tell you and you should know . . .Further circuits amused themselves by analysing the molecular components of the door , and of the humanoids ' brain cells .	16	0
